NU_ANO_CENSO|ID_ALUNO|ID_MATRICULA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2018|822C8801C574C0A55067B26DECD422C7|295572467|25|8|2006|11|12|320|0|0|0|0|5|2|3|1|76|52|5214606|52|5214606|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|19|12877503||0|0|52009106|5|5202|52004|52|5214606|521460605|3|1|||||||||1|0|0
2018|A8C1DDCEDD45250D8A09597DAC165543|295590734|20|5|2004|14|14|265|0|0|0|0|5|1|3|1|76|52|5213806|52|5213806|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|12878616||0|0|52060071|5|5205|52015|52|5213806|521380605|2|1|||||||||1|0|0
2018|E68CD453662EDF7611F422661CBAD470|295622194|17|4|2010|8|8|240|0|0|0|0|5|2|0|1|76|52|5201405|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|16|12654002||0|0|52102360|5|5203|52010|52|5201405|520140505|4|1|1|0||0|0|1|0|0|1|0|0
2018|B5E40FD82091562FE351C17F897EE95F|295572505|3|12|1989|28|29|225|0|0|0|0|5|2|3|1|76|52|5221601|52|5214606|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|0|1|0|70|12877516||0|0|52009106|5|5202|52004|52|5214606|521460605|3|1|||||||||1|0|0
2018|38A8128D3F96317A393BDA3F98AB71A0|295572568|1|4|2003|15|15|320|0|0|0|0|5|2|0|1|76|53|5300108|52|5214606|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|21|12877507||0|0|52009106|5|5202|52004|52|5214606|521460605|3|1|||||||||1|0|0
2018|6CEBF1C04A99AA058C92A644DAB77282|295572593|7|2|2011|7|7|270|0|0|0|0|5|2|3|1|76|52|5214606|52|5214606|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|12877523||0|0|52009106|5|5202|52004|52|5214606|521460605|3|1|||||||||1|0|0
2018|E875C35A66275625C36EE58622940D55|295590945|24|5|2001|17|17|315|0|0|0|0|5|1|0|1|76|52|5213806|52|5213806|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|12878624||0|0|52060071|5|5205|52015|52|5213806|521380605|2|1|||||||||1|0|0
2018|C9359A4F95C025B4A01C336CE3C8BB12|296035375|7|9|2004|13|14|265|||||5|1|0|1|76|52|5218003|52|5218003|1|3|0|||||||||||||1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||1||||||12895749|||5|52010350|5|5202|52004|52|5218003|521800305|2|1|||||||||1|0|0
2018|C9359A4F95C025B4A01C336CE3C8BB12|296035376|7|9|2004|13|14|265|0|0|265|0|5|1|0|1|76|52|5218003|52|5218003|1|3|0|||||||||||||1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||1|0|1|0|0|21|12895755||0|0|52010350|5|5202|52004|52|5218003|521800305|2|1|||||||||1|0|0
2018|4CEEB4DF288CCA300EAA6454A0A3AA2E|296035448|24|7|2003|14|15|265|0|0|0|0|5|1|0|1|76|52|5218003|52|5218003|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|12895757||0|0|52010350|5|5202|52004|52|5218003|521800305|2|1|||||||||1|0|0
2018|8B5827F8044600AF316DC940B1AC9E5A|296035622|22|4|2000|18|18|265|||||5|1|0|1|76|52|5201405|52|5218003|1|3|0|||||||||||||1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||1||||||12895750|||5|52010350|5|5202|52004|52|5218003|521800305|2|1|||||||||1|0|0
2018|8B5827F8044600AF316DC940B1AC9E5A|296035623|22|4|2000|18|18|265|0|0|265|0|5|1|0|1|76|52|5201405|52|5218003|1|3|0|||||||||||||1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||1|0|1|0|0|21|12895754||0|0|52010350|5|5202|52004|52|5218003|521800305|2|1|||||||||1|0|0
2018|2A4E44EA6A63C6C2220D3AC82EA96BE2|296035658|6|7|2005|12|13|265|||||5|2|0|1|76|52|5218003|52|5218003|1|3|0|||||||||||||1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0||1||||||12895750|||5|52010350|5|5202|52004|52|5218003|521800305|2|1|||||||||1|0|0
2018|2A4E44EA6A63C6C2220D3AC82EA96BE2|296035659|6|7|2005|12|13|265|0|0|265|0|5|2|0|1|76|52|5218003|52|5218003|1|3|0|||||||||||||1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0||1|0|1|0|0|20|12895752||0|0|52010350|5|5202|52004|52|5218003|521800305|2|1|||||||||1|0|0
2018|E86C47F1E9E0863430CF86499EDCD057|296035762|31|1|2007|11|11|265|0|0|0|0|5|2|0|1|76|52|5218003|52|5218003|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|19|12895744||0|0|52010350|5|5202|52004|52|5218003|521800305|2|1|||||||||1|0|0
2018|FF01B8652F3CE9CF75850E4961F8F5F3|289280957|6|6|2015|2|3|690|0|0|0|0|5|2|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|12445492||1|0|52103714|5|5203|52010|52|5201405|520140505|4|1|1|0||1|0|0|0|0|1|0|0
2018|C2A8376B353611A3C900DF4656C01E41|289499805|11|2|2014|4|4|265|0|0|0|0|5|1|1|1|76|53|5300108|52|5205497|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12497900||0|0|52098214|5|5204|52012|52|5205497|520549705|3|1|||||||||2|0|0
2018|314AD4290D62BC63F2E09188447C404C|289654835|22|3|2003|15|15|270|0|0|0|0|5|1|0|1|76|53|5300108|52|5205497|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|21|12618216||0|0|52073572|5|5204|52012|52|5205497|520549705|2|1|||||||||1|0|0
2018|F017380B4D85BF6E969C9AFA9C777E5C|289654887|19|3|2003|15|15|300|0|0|0|0|5|1|0|1|76|21|2109908|52|5205497|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|12617826||0|0|52073572|5|5204|52012|52|5205497|520549705|2|1|||||||||1|0|0
2018|C56A965363E352AF1D6FEF7622CB16A2|296690397|19|1|2014|4|4|265|0|0|0|0|5|2|3|1|76|52|5208707|52|5218003|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|10073181||0|0|52010643|5|5202|52004|52|5218003|521800305|3|1|||||||||1|0|0
2018|B9E8789E065D6B4BF022AB20EF42B57C|296934386|5|8|1999|18|19|210|0|0|0|0|5|2|0|1|76|53|5300108|52|5221858|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|0|1|0|71|12930422||0|0|52103056|5|5204|52012|52|5221858|522185805|2|1|||||||||1|0|0
2018|BA946BE2950E6858CDBAEF0608C54F7F|296934784|13|6|1976|41|42|210|0|0|0|0|5|1|3|1|76|52|5206206|52|5221858|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|0|1|0|71|12930419||0|0|52103056|5|5204|52012|52|5221858|522185805|2|1|||||||||1|0|0
2018|D442194FF298A4BB3E07EBE5C0AC48F2|296934800|22|5|1995|23|23|210|0|0|0|0|5|1|0|1|76|53|5300108|52|5221858|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|0|1|0|71|12930416||0|0|52103056|5|5204|52012|52|5221858|522185805|2|1|||||||||1|0|0
2018|0EE4F0F5D5C1C9CD5C5554859BA8D23A|296934808|21|11|1975|42|43|210|0|0|0|0|5|2|4|1|76|53|5300108|52|5221858|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|0|1|0|71|12930417||0|0|52103056|5|5204|52012|52|5221858|522185805|2|1|||||||||1|0|0
2018|CBC43A83BDF080859860261135649A61|296881359|10|7|2007|10|11|120|||||1|1|1|1|76|33|3301009|52|5221858|1|3|0|||||||||||||0|||||||||||||||||||||||||1||||||12918406|||4|52098516|5|5204|52012|52|5221858|522185805|3|1|||||||||2|0|0
2018|E445B329FBC7CBAE59FCE889C4EB7714|296932982|10|3|2004|14|14|60|||||2|1|3|1|76|52|5208707|52|5217302|2|3|0|||||||||||||0|||||||||||||||||||||||||1||||||12930394|||4|52049892|5|5204|52012|52|5217302|521730205|2|1|||||||||1|0|0
2018|E445B329FBC7CBAE59FCE889C4EB7714|296932983|10|3|2004|14|14|120|||||3|1|3|1|76|52|5208707|52|5217302|2|3|0|||||||||||||0|||||||||||||||||||||||||1||||||12930397|||4|52049892|5|5204|52012|52|5217302|521730205|2|1|||||||||1|0|0
2018|E445B329FBC7CBAE59FCE889C4EB7714|296932984|10|3|2004|14|14|265|96|0|0|0|5|1|3|1|76|52|5208707|52|5217302|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|21|12930409||0|0|52049892|5|5204|52012|52|5217302|521730205|2|1|||||||||1|0|0
2018|AECCACC35B11396629729091377BD167|164787853|29|10|2008|9|10|275|0|0|0|0|5|1|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|6162988||0|0|52100006|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|64843C5462613748C2B55472709A1833|296879259|14|6|2011|6|7|255|0|0|0|0|5|1|3|1|76|28|2800308|||1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|9533339||0|0|52098184|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|6AB420328643C86ACCB1AE1670508E26|296578623|4|11|2010|7|8|260|0|0|0|0|5|2|3|2|76|||52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|12873098||0|0|52102955|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|89F6ABF7B51BF5B4879BBEAF02A0CB16|231217681|11|7|2013|4|5|240|0|0|0|0|5|1|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12808165||0|0|52086690|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|46AE5831807BD5CC66BD5AD7114F3685|296855869|26|7|2015|2|3|600|0|0|0|0|5|2|1|1|76|52|5220405|52|5220405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|12918973||0|0|52109208|5|5205|52018|52|5220405|522040505|3|1|||||||||1|0|0
2018|A37D2D38EA3B8727AF527B72FB5F91EA|296733166|22|12|2002|15|16|340|0|0|0|0|6|2|0|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|12921878||0|0|52068986|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|38C5E301E64A646822E8B7309A968A3F|296733702|22|3|2002|16|16|340|0|0|0|0|6|1|0|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|12921886||0|0|52068986|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|5E7B2F7772ED5A31C0EF34DF44B37B5B|296733840|29|3|2001|17|17|340|0|0|0|0|6|1|0|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|12921887||0|0|52068986|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|F7A98426E50CBA6B87523F568106A041|296733916|17|7|2001|16|17|340|0|0|0|0|6|1|0|1|76|52|5208707|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|27|12921888||0|0|52068986|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|C41CCFC9081AEC1125DBF99DFA86A882|239427896|3|6|1985|32|33|210|0|0|0|0|5|1|1|1|76|52|5211701|52|5204607|2|3|1|2|1|0|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|0|1|0|70|12838724||0|0|52056147|5|5205|52014|52|5204607|520460705|3|1|||||||||2|0|0
2018|3AE95C82FE7CED341F359C85587DFA7A|296781676|20|8|1992|25|26|195|0|0|0|0|5|2|0|1|76|21|2104206|||1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|0|1|0|71|12334109||0|0|52099385|5|5204|52012|52|5200258|520025805|1|1|||||||||1|0|0
2018|B6B19B9916B94A782DDF5506705520D1|152885379|13|1|2003|15|15|315|0|0|0|0|5|2|1|1|76|52|5217401|52|5217401|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|12884263||0|0|52098923|5|5205|52016|52|5217401|521740105|4|1|1|0||1|0|0|0|0|1|0|0
2018|901FA657F3B5AFBC742A1AED5F4BF652|296752633|10|3|2005|13|13|315|0|0|0|0|5|1|3|1|76|52|5212600|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|21|12922590||0|0|52035301|5|5203|52010|52|5208707|520870705|2|1|||||||||1|0|0
2018|6AA09C6C07D936C4F20D14C6B1F36203|230046859|28|8|2003|14|15|320|0|0|0|0|5|1|1|1|76|17|1702109|17|1702109|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|9003912||0|0|52033236|5|5203|52010|52|5208707|520870705|4|1|1|0||0|0|0|0|1|1|0|0
2018|C3B3A443289A038A88386DE20DE32940|296752755|27|11|2007|10|11|315|||||5|1|3|1|76|53|5300108|52|5208707|1|3|0|||||||||||||1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0||1||||||12922600|||5|52035301|5|5203|52010|52|5208707|520870705|2|1|||||||||1|0|0
2018|C3B3A443289A038A88386DE20DE32940|296752756|27|11|2007|10|11|255|0|0|315|0|5|1|3|1|76|53|5300108|52|5208707|1|3|0|||||||||||||1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0||1|0|1|0|0|18|12922611||0|0|52035301|5|5203|52010|52|5208707|520870705|2|1|||||||||1|0|0
2018|E4116F8FF7A52BCE60D7EE217EBAAAE3|296752978|10|4|2003|15|15|315|0|0|0|0|5|2|0|1|76|52|5201405|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|21|12922589||0|0|52035301|5|5203|52010|52|5208707|520870705|2|1|||||||||1|0|0
2018|C7998D0ED40F146E7BDA46A2170173EE|296994173|10|5|2016|2|2|270|0|0|0|0|5|1|3|1|76|52|5213087|52|5201108|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|12927576||0|0|52098311|5|5203|52007|52|5201108|520110805|4|1|1|0||1|0|0|0|0|1|0|0
2018|0FD5E6622BBFFA75285AF0B1E6C48B15|296752139|19|1|2015|3|3|570|0|0|0|0|5|1|1|1|76|53|5300108|52|5215603|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|7197068||0|0|52085430|5|5204|52012|52|5215603|521560305|4|2|4|1|1|0|0|0|0|1|1|0|0
2018|44841199C88D2D4D92CF8A3B03D6D478|296752578|24|11|2004|13|14|315|0|0|0|0|5|1|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|21|12922589||0|0|52035301|5|5203|52010|52|5208707|520870705|2|1|||||||||1|0|0
2018|F417259DD683312EA5E1F88228051E54|290427341|17|12|2014|3|4|645|0|0|0|0|5|1|3|1|76|52|5216809|52|5219902|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|12641739||0|0|52085473|5|5203|52007|52|5219902|521990205|4|1|4|1|1|0|0|0|0|1|1|0|0
2018|19B44E610BF5FE223E581EEB77CF3877|290600834|11|12|1993|24|25||0|0|0|0||1|0|1|76|31|3142809|||1|3||||||||||||||0|||||||||||||||||||||||||3|0|0|0|1|39|8812640|12171|0|0|52083632|5|5205|52015|52|5211503|521150305|4|1|1|0||1|0|0|0|0|1|0|0
2018|9B4402FFECCFFF944CDBBBC4468A7A3D|290601330|30|10|2008|9|10|260|0|0|0|0|5|1|3|1|76|52|5208608|52|5203575|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|17|12652971||0|0|52010635|5|5202|52004|52|5203575|520357505|3|1|||||||||1|0|0
2018|548A8643603D243263A4F4E6352BF45B|302861777|19|3|2008|10|10|240|||||5|2|0|1|76|53|5300108|52|5217609|1|3|0|||||||||||||0|||||||||||||||||||||||||1||||||13075517|||4|52091422|5|5204|52012|52|5217609|521760905|3|1|||||||||1|0|0
2018|71BDCF8A2000B17CFB8A1CFE29AE6187|84734210|15|4|2009|9|9|250|0|0|0|0|5|2|0|1|76|52|5208707|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|13184702||0|0|52075184|5|5203|52010|52|5201405|520140505|4|1|1|0||1|0|0|0|0|1|0|0
2018|472190CE8470BE4FDEEE560AF1B1B21B|327615374|2|2|2007|11|11|180|||||5|2|2|1|76|17|1709500|52|5201405|1|3|0|||||||||||||0|||||||||||||||||||||||||1||||||14350471|||4|52031004|5|5203|52010|52|5201405|520140505|3|1|||||||||1|0|0
2018|610CAE03F593FA308B6192CA909CCCD8|302831819|6|6|2002|15|16|325|0|0|0|0|5|1|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|5759266||0|0|52260372|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|08DF5FA67392E30156413AEDB98D46D9|237944567|8|7|2007|10|11|250|0|0|0|0|5|2|0|1|76|52|5205406|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|18|13185985||0|0|52075184|5|5203|52010|52|5201405|520140505|4|1|1|0||1|0|0|0|0|1|0|0
2018|746ECE9BC033D393C5DA1CA9AB61E5B9|302890215|27|4|2006|12|12|320|0|0|0|0|5|2|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|12844912||0|0|52092488|5|5203|52010|52|5208707|520870705|4|1|1|0||0|0|0|1|0|1|0|0
2018|4A79F4F3B989A38A3A00D79DBADBCE7A|240253738|26|10|2004|13|14|320|0|0|0|0|5|1|3|1|76|53|5300108|52|5217609|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|2607192||0|0|52073319|5|5204|52012|52|5217609|521760905|4|1|1|0||1|0|0|0|0|2|0|0
2018|DD8A59D4DF10476C70BDC0A659CAE7E4|302885167|28|1|2008|10|10|240|||||5|1|3|1|76|53|5300108|52|5217609|2|3|0|||||||||||||0|||||||||||||||||||||||||1||||||13156380|||4|52092674|5|5204|52012|52|5217609|521760905|3|1|||||||||1|0|0
2018|41EE0A20DC49653563FAE3C9BB71C0FD|302917977|5|12|2013|4|5|240|0|0|0|0|5|2|0|1|76|52|5218300|52|5218300|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|13183670||0|0|52098389|5|5204|52011|52|5218300|521830005|3|2|||||||||2|0|0
2018|FB2C0C067180FEAE312AE2D84FE69CEE|303058617|20|6|2012|5|6|255|0|0|0|0|5|1|1|1|76|52|5201108|52|5201108|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|3292118||0|0|52100456|5|5203|52007|52|5201108|520110805|4|1|1|0||1|0|0|0|0|1|0|0
2018|EBAA75A0AAFAAEB74332F446564A3E97|302995537|19|11|2005|12|13|320|0|0|0|0|5|2|0|1|76|52|5204508|52|5204508|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|20|13068858||0|0|52058760|5|5205|52015|52|5204508|520450805|4|1|1|0||1|0|0|0|0|1|0|0
2018|167A089674C56FF26AFD93D3E8374179|303112688|4|12|2010|7|8|570|0|0|0|0|5|1|1|1|76|52|5211503|52|5211503|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|12832458||0|0|52271358|5|5205|52015|52|5211503|521150305|3|1|||||||||1|0|0
2018|6D4DFF10E2181865BD8FD2692CAC45B0|303201231|2|3|2010|8|8|240|0|0|0|0|5|1|1|1|76|52|5208707|||2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|15|13073766||0|0|52040186|5|5203|52010|52|5221403|522140305|4|1|1|0||1|0|0|0|0|1|0|0
2018|02C9DBDE8D9F80EDBA29594B09F93A07|303004395|17|4|2006|12|12|240|||||5|2|0|1|76|52|5208004|52|5217609|1|3|0|||||||||||||0|||||||||||||||||||||||||1||||||13075559|||4|52091422|5|5204|52012|52|5217609|521760905|3|1|||||||||1|0|0
2018|09539B1312CF4AF869245C2851363D50|302944732|1|12|2003|14|15|265|0|0|0|0|5|1|3|1|76|52|5218300|52|5218300|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|9485349||0|0|52041832|5|5204|52011|52|5218300|521830005|3|1|||||||||1|0|0
2018|7E85A95A3EDBCFF7D9C5D4D86F280323|303105347|11|11|2008|9|10|240|0|0|0|0|5|1|0|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|17|12674133||0|0|52097420|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|896369FB85CB4802D31FAC38D3ED86BB|308010330|3|8|2005|12|13|270|0|0|0|0|5|1|2|1|76|52|5205307|52|5205307|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|19|13409885||0|0|52070247|5|5202|52005|52|5205307|520530705|2|2|||||||||2|3|0
2018|072D4D6FF9F358198B7B91B1281AB327|302966619|15|11|2004|13|14|265|0|0|0|0|5|1|1|1|76|43|4321402|52|5218300|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|41|9487168||0|0|52041832|5|5204|52011|52|5218300|521830005|3|1|||||||||1|0|0
2018|68EDD93FC2A20B9948D3879BE61B27EC|303411733|29|10|2012|5|6|660|0|0|0|0|5|2|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|12290269||0|0|52080730|5|5203|52010|52|5208707|520870705|4|1|4|1|1|0|0|0|0|1|1|0|0
2018|21A49BA5A04E3F54133899258656514F|303212499|23|2|2010|8|8|255|0|0|0|0|5|2|0|1|76|52|5204300|52|5204300|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|16|13030325||0|0|52066967|5|5205|52018|52|5204300|520430005|3|1|||||||||1|0|0
2018|5AC92BE3F8A3DE41BF7F81F5F2E6A7D5|303376928|30|1|2012|6|6|210|0|0|0|0|5|2|0|1|76|53|5300108|52|5200258|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|1385342||0|0|52097110|5|5204|52012|52|5200258|520025805|4|1|1|0||1|0|0|0|0|1|0|0
2018|82EEFC6989DEB751C64A1BA85103CD6E|303213192|14|2|2007|11|11|320|0|0|0|0|5|1|0|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|19|12842391||0|0|52092488|5|5203|52010|52|5208707|520870705|4|1|1|0||0|0|0|1|0|1|0|0
2018|C0DE503522ABDDB2BB0BEB857FC5190C|303294494|30|10|2014|3|4|250|0|0|0|0|5|2|0|1|76|53|5300108|52|5200258|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|1|13100409||0|0|52281361|5|5204|52012|52|5200258|520025805|4|1|1|0||1|0|0|0|0|1|0|0
2018|61DAAF6DEC8A0520649A50D4030CEC5A|299220689|8|5|2012|6|6|240|0|0|0|0|5|1|1|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|2|13025373||0|0|52099423|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|1|0|0
2018|E9F47C71587CF0109DCC7FD22BC2E764|303396076|19|5|2006|12|12|250|0|0|0|0|5|2|3|1|76|53|5300108|52|5200258|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|19|13166999||0|0|52281361|5|5204|52012|52|5200258|520025805|4|1|1|0||1|0|0|0|0|1|0|0
2018|238E9F712080E2E6999AB348BDAD1BCB|303437171|3|10|2011|6|7|245|0|0|0|0|5|2|3|1|76|52|5208707|52|5208707|1|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|14|13012027||0|0|52100553|5|5203|52010|52|5208707|520870705|4|1|1|0||1|0|0|0|0|2|0|0
